"com","calls_ratio_var","sms_ratio_var","vol_ratio_var","calls_entropy","sms_entropy","sms2calls_ratio","calls_isolation","sms_isolation","og_calls_work_ratio","og_sms_work_ratio","og_vol_work_ratio","ic_calls_work_ratio","ic_sms_work_ratio","ic_vol_work_ratio","og_calls_peak_ratio","og_sms_peak_ratio","og_vol_peak_ratio","ic_calls_peak_ratio","ic_sms_peak_ratio","ic_vol_peak_ratio","og_calls_week_ratio","og_sms_week_ratio","og_vol_week_ratio","ic_calls_week_ratio","ic_sms_week_ratio","ic_vol_week_ratio","dist2d","calls_dist_mean","sms_dist_mean","calls2d_ratio","sms2d_ratio","calls_ratio","sms_ratio","vol_ratio"
348,2.04124334481536,0.256137655630075,0.645499753569992,6.05229600208303,7.20586247559218,1.22752617670721,1591,1347,0.0424104962063116,0.0380054742353921,0.000231001240545013,0.023004274778805,0.0446690338035284,0.00153246507193581,0.604069466044583,1.16009659012258,2.77457244878782,1.48489394178641,0.656942055757267,0.864096700424698,0.245290903982824,0.277086945138641,0.279196335620884,0.229923672554153,0.240369938958037,0.268066616897542,321.318270020704,98.6380817440396,262.161651723628,0.0487479997607248,0.307834750721066,0.945183859672377,1.57180212060666,1.4834583946189
349,0.0175405098983008,0.428282808029299,0.00765314806235141,6.01159702988787,7.08341682489154,1.35616914889519,1581,1294,0.0281048888071735,0.0156934539662237,0.00245599575262416,0.0205558875826565,0.0275781868247021,0.00235908926656488,5.18140206110321,2.15389954398453,1.98587731798031,1.06850664373527,2.36827038299626,2.27992831960639,0.272979737064693,0.294737965584629,0.280433056525514,0.283904258114355,0.27533487612754,0.273875942136069,449.77002242511,112.003579545141,268.092862615238,0.0554018356858766,0.315591108499112,0.850227564351461,1.03062873516729,0.959138771458298
350,1.45738056235159,0.182024893073325,0.0183504875499121,4.55956016727663,4.92684716750358,1.90855823345701,1570,1208,0.0584512920014566,0.0105461891267035,0.000928441441199753,0.0145710331577788,0.0479669695699547,0.00112053988893066,0.93002536461636,3.09294654939107,2.17506504381112,0.436956276126991,0.52742995836883,0.474499332443258,0.287641620190497,0.288692806332841,0.290799077234776,0.288705888236858,0.255391821870277,0.299714049142196,504.225025069974,99.2281309320326,245.5036220086,0.0344457849086462,0.146139071643345,0.471751588403012,1.57630567136712,1.06123868112938
351,1.29899676301693,0.337211492854316,0.0623680143823283,4.9555390024926,5.83470199421637,0.903664624365192,1527,1058,0.0238936406299751,0.0134684605516315,0.00360390025095276,0.0398202046085255,0.0238276607634355,0.00269998200877698,10.6813363937561,1.90738421769221,0.710851809530407,0.597972131410117,1.39094068812541,1.42593389147853,0.272886597656909,0.278534703240166,0.302789227515126,0.304596262523614,0.272770356733005,0.295912076617624,544.194494416086,124.583758940948,276.281149214993,0.0609766369349047,0.267559753634261,1.57887161538944,1.0514389556512,0.730315548027022
352,0.368370958039541,0.0436568659790737,0.0676408499279486,5.03832920862586,5.17789308348418,0.588212133764349,1430,687,0.0242638033147222,0.011296176696349,0.00350541468996861,0.0389919367689831,0.0273777610996422,0.0037861724210202,4.88646724637245,2.78012803158972,1.02884538980285,0.382481826986955,1.67344810838704,1.01609181160369,0.281291010653499,0.281238241712854,0.287132221668175,0.27977670047907,0.278286002617114,0.296455674153847,552.208520746319,157.74666992605,248.30543252137,0.0579870113540115,0.23278167967167,2.03243681911567,0.936020647539927,1.11645975778205
353,0.113256974973844,0.351367695295499,0.0272977160961564,5.74210853890199,7.14870655605626,1.21896168326229,1576,1267,0.0268965184687456,0.0356285093276602,0.000453130305059858,0.00284475110086957,0.036424303717495,0.000327498462288146,0.886373187644463,0.456733463594917,3.80711743772242,4.90330477356181,1.43959906003702,6.53555428850696,0.289703314189786,0.292407030522876,0.290512788011818,0.279931553632487,0.33587167277106,0.268605988544436,476.18997638978,117.267361062209,354.632904906756,0.0304637992031795,0.306883737605118,0.421346506672602,1.32869193419775,0.873879382272036
354,0.423262602047123,0.232383249051716,0.0788343042101095,7.39124554728403,6.2277984996531,0.872125596410346,1609,1504,0.0385316305613378,0.014278241434244,0.00458773410885532,0.0638608519012252,0.0405462714901668,0.00228365056182885,0.730261956918583,2.50660535727319,0.991243432574431,0.780311267124352,0.360968867241493,1.06654866642372,0.318200739082252,0.303383957905867,0.324337030269693,0.35201035365477,0.281552001120823,0.269341297155075,468.713697479614,178.686517625542,218.196149854129,0.0525699216951069,0.238480326117135,2.33891743110105,1.03001748764601,0.607709551217006
355,1.17720817996141,0.323219407853511,0.021692189044565,5.67084555722886,6.42079197354847,0.808774293452507,1599.5,1382,0.035486464308812,0.0273179777509128,0.00348163537013509,0.0415336106115425,0.0247311289608749,0.00308803060838322,0.817912611487981,1.01519176472054,0.923185981365507,0.832352752681358,3.34109648476607,1.15772631516345,0.279656139317277,0.282282690627786,0.29879411507837,0.281329257681418,0.286411602761603,0.284567388075059,451.240920435362,86.8317165404784,217.591233361777,0.034647207179894,0.2339980008169,1.77226411373602,0.822543020651887,0.884049574365569
356,1.39202022423426,0.059497421627185,0.0397840061530348,5.81011924895284,6.07987963215683,0.580045861859291,1527,757,0.0301205919147326,0.00693799058850998,0.00287425923721812,0.029444575901819,0.0389358629199619,0.00174498646498555,0.66336305061857,6.6157354618016,1.09665944670435,0.0577063550036523,0.122350203214328,1.65585110176139,0.274962923862242,0.289496054373956,0.267691125320219,0.250821167180923,0.290279097504726,0.252345774370827,508.255811367562,109.37403400011,255.880712003651,0.0319420473676971,0.30928007838688,2.14868184945546,1.035080198157,0.819012836851272
357,2.67381561373858,0.290758113183709,0.0532719163562481,5.51568684151561,6.35572728141493,1.14020660176248,1582,1320,0.0402632916331977,0.0111950233056474,0.0016657770184062,0.0289750120297532,0.0392449142368902,0.00183474021682379,0.908788717506502,1.99868114476634,2.0389572287768,0.383694589503303,0.456189366391958,1.70916074362985,0.281760158025741,0.294929693514608,0.286732266800524,0.3079298861466,0.274770660140205,0.26452111314358,522.243219300377,142.695796122181,357.72018086521,0.133779945199843,0.462806667571564,1.33631718908652,1.06070801141885,1.03942758862788
358,0.0664701416007408,0.468184314620357,0.0588530386729609,6.20508615777392,6.48673977619083,0.585478617496711,1597,1359.5,0.0202826399440773,0.0245566346156063,0.00268055427464461,0.0178261254154569,0.0249225464805371,0.00281974909030307,1.1023218387404,1.43851561757588,0.984204587599899,0.864218063841179,1.16482305224695,1.34962217886019,0.282074288552341,0.284524837527608,0.279141652656568,0.278903097868828,0.291574305168412,0.284056058726746,514.250829498543,133.771515075692,381.827905059341,0.0483820627188624,0.464420154104763,1.19054551737308,0.973637253138466,1.14105837351195
359,0.181050777595552,0.810318567982989,0.0556744659666296,4.98350282900698,6.70542443264416,1.67788367095465,1567,1250,0.0452902325126361,0.0154999646764003,0.00164479596476112,0.00993582308822392,0.0505209357184981,0.000930621180670169,0.478246073743853,0.874456322913703,0.819389348143219,3.14244821092279,0.555868345448586,2.74185454675795,0.265456822095236,0.290366313440954,0.292321689754562,0.29709311553065,0.261183699449514,0.30596429189048,543.905062237145,216.816775812466,345.910727371228,0.0681299601132577,0.279934757579634,0.52412460440516,2.04888888327032,0.79170217606658
360,0.0360083299576088,0.149725524996716,0.0216043638575292,5.22335334991683,5.92692560452787,1.16722810914042,1548.5,1065,0.0360941684433381,0.0406406339908352,0.00214550174823576,0.0178171395062966,0.0295327573814203,0.00220834679543073,0.315306419903518,0.44504102396231,2.16350272912931,1.53715853233028,1.62690649798995,1.69693441535213,0.289236914250406,0.264705390624513,0.273181548684784,0.286036109398857,0.298521145395196,0.280782468795269,501.942784809017,98.7304736697141,276.12008973989,0.0411728107536157,0.263505428572196,0.728079038792432,0.956098177496405,0.931857118354134
362,0.0188090127396041,0.51236951499812,0.0130910041041547,5.48864261376643,5.79497481768473,0.971661570913286,1605,1515,0.0365058469402681,0.0219429040517243,0.00124065339421554,0.00942956816930722,0.0409501497777177,0.0012122352497146,1.73004267277269,0.814013943046201,1.77705727960476,1.75487332529049,0.628275634306391,1.53571428571429,0.280583256392691,0.28676745399429,0.290512107323492,0.284098715511506,0.27819190940952,0.279497568390784,537.331908097653,120.82060303625,350.4799608041,0.0800234913655444,0.317401749360258,0.832324923610094,1.05302147799692,1.01431892901451
363,0.288273608711685,0.272147604819549,0.16174087454945,6.52056526193573,6.3579476674344,0.985366369756522,1573,1254,0.0210195042543427,0.00533451728332695,0.00137713375161211,0.00204999477922874,0.0467721085961837,0.000323149416722805,0.615296186096835,6.78859627929452,0.566347798204361,4.20660377358491,0.689761267164264,5.75040495809564,0.295718717264465,0.284338468783854,0.278091355628349,0.284835806743889,0.279938676074022,0.284826584186938,586.050574970224,302.098699332636,511.347232460319,0.0301415766492335,0.274741863989379,0.633733108278796,1.76096521366164,0.752195953712212
364,0.859621807587629,0.484963132576357,0.109848126806391,4.71023628077696,5.3320085503859,1.42358308982854,1440.5,921.5,0.0509127369609386,0.0167558726290645,0.00299627661283277,0.0275096095610141,0.0416356553780334,0.00293910963049608,0.577848196288913,1.42148570303831,1.03826744969055,0.808116125863342,0.821722686400866,1.08274318759436,0.2686063903087,0.282852612863828,0.311303924207523,0.30404158366829,0.27413205370382,0.272090689514241,578.114862450834,133.304043321124,387.730320270329,0.0267487037746375,0.233327072036949,0.842048014306746,1.41897255076627,0.996398702587132
365,NA,NA,NA,4.80365830034232,4.95279753762738,0.403597486542816,920,421,0.266844128588453,0.332163535662154,0.0476831587007373,0.451056393888235,0.343939812506054,0.0479744561371374,0.760520575982799,0.761198803024419,0.87683284457478,1.03884428633239,0.716411572475675,1.21776075083515,0.266302631592571,0.217141127366852,0.239813364101554,0.266204629995762,0.266646097105073,0.264597386507172,557.237370404822,120.087838926916,435.580648272254,0.0988037905856766,0.724030663692179,2.28691814279254,0.699265236125412,1.10888472231586
366,0.0350670239343282,0.0572094919757863,0.00970254073230046,4.10932340281293,4.06444531534274,0.379447923572825,1478,1015,0.00239307578515526,0.0289406179193212,0.00415970421313037,0.0326463005425155,0.00758745803392225,0.00389121621868184,5.04818690678997,0.884500147698021,0.752504014068354,0.515581424951109,2.57067510548523,0.371512370397628,0.28240399377141,0.295629168853523,0.290436731650712,0.284017176190439,0.277951124582802,0.287758877346018,578.392389082392,78.5430608976605,455.62376623972,0.0264367086757548,0.666999183890665,1.64686949760964,0.702402773470454,0.913431669752923
367,0.114129944577733,0.104030093333094,0.00659987735458901,6.6130344795394,6.51547428382684,0.661726617069334,1604,1514,0.0168786170904799,0.0336407924211338,0.00362329705729973,0.0255210435195654,0.0236765418318949,0.00405276891562742,1.08526336555534,1.39104419458978,0.90340184627939,1.03757810816634,1.30065436957656,0.955621301775148,0.281570503614834,0.277711074041034,0.283084376395005,0.28342571327149,0.293189604813183,0.281614701557764,565.295323840514,172.792358299912,342.299417576975,0.0769114277568731,0.39703056689363,1.19426743545818,0.827496727936146,1.11649725065035
368,0.688812507872264,0.33802245751749,0.212466845118403,5.6428865706116,7.82749290710669,1.21119523131286,1600,1438.5,0.0386571495353762,0.00693999209855759,0.00142003483537093,0.054632900612567,0.0403479760120467,0.00184327780241354,0.91813268301889,2.66418911367218,1.81120792716851,0.647643301447825,0.298461863618851,1.44238415352579,0.276853507287143,0.283609903191054,0.311002770878215,0.254852951464261,0.275023302258092,0.289527715092679,545.816222166565,101.871837837298,366.158653384497,0.0488098274799959,0.409261520401131,2.19650391413186,1.24986481865541,1.17412453989943
369,0.0249552219735994,0.20220830779734,0.00624617457210256,4.79600433976166,5.93029194012228,0.445432794336658,1597,1437.5,0.0183438839865394,0.0346355436421198,0.00364953546866927,0.0332898903910728,0.0131997823686113,0.00368116301648077,3.1985381578237,0.711648927769039,0.638361293842008,0.700037354681148,1.55166016066262,0.542871073341334,0.281245251887444,0.280877505536945,0.28178852298877,0.28597861419784,0.27681329196602,0.286305042997474,553.2897768618,126.00551992471,426.205328598555,0.0958399101081917,0.56814113459614,1.58579981029812,0.771207247115627,0.958905936232101
370,0.141971404275705,0.0446496606453907,0.0252180797901149,6.5141279559014,5.56491355641987,0.369072033339721,1597,1367,0.017535861958997,0.0372920416161223,0.00407674914269817,0.0328851170336973,0.00958496967613509,0.00418184407983609,0.496018334442756,0.52345911545885,0.942549815677021,41.4064114217018,5.81926139199896,0.584908703182076,0.280345657445466,0.273261054388264,0.26668467547864,0.266857715280204,0.287836867571368,0.281838936436452,542.944361021418,123.501079020585,423.168917577252,0.0533996119998889,0.523606452481967,1.59098610464444,0.61632534599347,1.01736037813403
371,0.0286745119595893,1.01733635395065,0.00549410171919467,7.00841029597037,6.45466094892879,0.507379044117406,1607.5,1562.5,0.0173570564722526,0.0139255111349124,0.00228959554495663,0.0214474724301531,0.0437163788406332,0.00181048247479011,1.08344289264547,1.09688751055278,0.94883703284528,0.666961450081114,0.566701976309075,1.16042646715371,0.282936023341889,0.292240935748971,0.280776453692872,0.282041668152235,0.276411424742941,0.276815926549342,454.919778602385,162.646298861009,265.409234659506,0.10732868845634,0.233835688509639,1.08820333003501,1.11137986032505,0.959566733570233
372,0.081581190290569,0.179068821953791,0.00634963150812435,5.86046588088356,6.29294961788495,1.21710391621166,1587,1396,0.0392293754212083,0.0222489894079722,0.000958610074579395,0.00840506883350753,0.0381838435868345,0.000559448847876546,1.23014277508821,1.02471418446273,0.984712111184646,0.889445652516467,0.511478847230661,2.45481231097669,0.285569269455333,0.289792984327658,0.295284316290156,0.292442284733535,0.281246558503468,0.286006146025499,426.009217862797,104.753211162003,319.655323916805,0.0561547850055373,0.32775614156622,0.553716229742736,1.00984174390576,0.954499485112433
373,0.0748731779980314,0.526695198158721,0.00371670909859118,5.87672283164173,5.72452847550255,0.494558669508543,1598,1497,0.0079912397356513,0.0235793905280699,0.00297523646831541,0.0236899898709381,0.0229201370064991,0.00270187883431519,1.50098009188361,1.39703045536915,1.35179478970747,1.47956280204146,0.488585681207167,0.887025304866884,0.284346430652211,0.288079119253677,0.276512116499421,0.281542608297496,0.289155315464694,0.27912568942241,450.009805866076,104.892748456714,181.594934010506,0.0529229680634481,0.17905970147481,1.27618690661918,0.964449451041977,0.955665545716906
374,0.0561738603982465,0.976264855383067,0.0053801628063707,5.71685778863175,5.8636349712759,0.779921671276375,1602,1520,0.0294122928707971,0.0188927221510596,0.00220987128535906,0.00834243324689605,0.0500222976322255,0.00132584800891621,1.60305714311068,0.929279821962956,1.08332976149279,0.942520043033696,1.15718083792371,1.09388272881059,0.295546519353216,0.293479289016332,0.280013115194692,0.28205612448025,0.283256713551254,0.283447872341673,449.272333083541,96.3032306085097,216.241262497483,0.040618777787264,0.211304966799257,0.856181596941801,1.13133012330948,0.97654131424787
375,0.0590820368185109,0.229008216764058,0.0806871706683972,5.43750038377662,6.52159129827074,1.04996362485274,1600,1413,0.0395583674595267,0.0297090071036969,0.00161423768212951,0.03632608133962,0.0400476191656654,0.00258030145371184,1.19854732751442,1.25585078303713,1.00751446869314,1.16160762098024,0.395990688690226,0.930383112953216,0.287342319193578,0.287474072764436,0.282613096729602,0.289909094085568,0.276897718386845,0.293753115116018,436.920353816007,79.0912904330652,288.554883990025,0.0421945015137252,0.148234599409831,1.20687396956006,0.800428145193674,1.11820599784215
376,0.097926753622169,0.672854480050445,0.0296708941451953,5.77734161155993,6.33353711224992,1.15777801415414,1584,1365,0.0416329666865311,0.016954246373454,0.000955430092841191,0.0433049473682509,0.0469654237046202,0.00385831782523295,1.09433076043901,1.63825224071703,1.17899781762164,1.00787497710762,0.29893144656574,1.24272311763291,0.287667223753661,0.297350905492404,0.277326875162306,0.287086865607353,0.28779141844606,0.283013304429464,430.757362402212,110.455585066552,262.28995767935,0.0540039170610569,0.203205433915668,0.872527991482469,1.27367734092336,1.22019894732333
377,0.300292958496888,0.151989186857552,0.0393736557259822,7.170841722538,6.53482103332964,0.566549948057444,1585,1377,0.0226677642848004,0.0345411140776655,0.00238200010804479,0.027682840668363,0.0201231546989724,0.00391682518222892,0.688901609269317,0.497686402262447,1.19590008756383,0.766897191598521,0.86406957882753,0.79946638138056,0.282979687063691,0.289266638610444,0.275660005470572,0.274745371627285,0.285044540142258,0.278375701311249,380.579621899661,127.036382211494,324.802088686034,0.0340619930539842,0.343729336864964,1.25944618516145,0.871195390892769,1.1127794957807
378,0.182545083531093,0.147482919395174,0.0136974359994898,6.5209418085773,5.94332983373479,0.690547866761049,1581,1258,0.0214037743283101,0.0346415994528251,0.00391476549413382,0.0112683394580333,0.009465182201752,0.00214524711316953,1.34663083918975,0.446468703677139,1.02923758103387,1.43162648036125,1.58910308207318,1.27484493184779,0.289591533780421,0.277370070299755,0.266827987486128,0.272299912609861,0.294378188288334,0.276920530046181,310.366053440101,96.1113088762935,175.942794346235,0.0331599857076652,0.163793794374753,1.03429392852742,0.829169784856454,1.00724252158406
379,1.07037021394635,0.553179583438679,0.0528162158992974,6.20500724062544,5.92356403890489,0.860171724292523,1586,1358,0.0337604891186054,0.00941772932110469,0.00208452938052023,0.0526361041706397,0.0465395847546738,0.00137293133616666,0.561272248599266,2.54058244899937,1.13159204438628,0.625872581072722,0.265535160628248,1.71055257180462,0.233248759823143,0.295567745259033,0.352683994279551,0.301635221752102,0.242894198228869,0.342148912102131,316.052264701565,83.9590689836341,114.455638781896,0.0220204527175312,0.0458861474171634,2.48741018239882,1.49044971775837,0.763450004560594
380,0.395525616496172,0.261606870419777,0.0131479887879355,5.4595171632217,6.33687323016732,0.877101635296898,1597,1406.5,0.0377651624950374,0.0166535261547186,0.00205095165043479,0.027304435745274,0.0389145862908647,0.00149485602786796,1.22205747434511,1.90676760842374,0.91510103600201,0.936411435569648,0.520685193537037,0.828766773926643,0.28487295835588,0.285168243469246,0.289033449926005,0.295618051585647,0.281828647467798,0.296150037996615,508.850232141185,109.439640475177,243.792190520956,0.0562095070617088,0.198365949465961,1.20670908930423,1.06817855629136,0.999032835390095
381,0.0130130559437628,0.443359629177677,0.0423717064819967,5.66691251732576,6.41196743132145,0.871507965193012,1599.5,1428.5,0.0338747771711208,0.0382958263360645,0.00248881342517986,0.0313483527712408,0.0316851164386613,0.00225968237074817,0.835887174167744,0.648181429889346,1.37002848326763,1.27136103154768,1.27156249498191,0.88619110457172,0.281391331182678,0.285730335496858,0.277289726397477,0.279604611622864,0.283193324011682,0.280675347603832,487.609698604733,128.234838589726,313.78670209507,0.0598622614781547,0.257811702921386,1.02259227714385,0.945469527058656,0.9703850193979
382,0.807998959728407,1.11043937199608,0.539367024641794,5.32574242563726,7.02464199610585,0.968769596090731,1605,1490.5,0.0294061584599035,0.022784250932676,0.00232649129842448,0.0348606436616007,0.0245596344172128,0.00248804440933002,8.03012688536999,1.96651829051304,1.18599474834355,0.573202172628809,3.47198472962877,1.25954758433062,0.284827606495088,0.290265250304714,0.281784889845319,0.292665321670277,0.296955823977712,0.298071695373886,479.854566594503,99.6734064514148,301.149770605578,0.0403714283709413,0.292016595994781,1.44873861283521,0.830135360889906,1.05489209157541
383,0.0808841387156168,0.575184606507509,0.0520818483120354,5.22832714091857,5.17624306573721,0.872272345099549,1606,1507,0.0516463171244724,0.0375187853298999,0.00229820927336662,0.0223832819793952,0.0354640753642097,0.00186145557699412,0.891283829336415,0.822730799069046,1.50405525057553,0.817405559258525,0.745246265383524,1.53617516657172,0.28492009373228,0.282044799481767,0.280890152486848,0.282573094962508,0.27990560252035,0.280860234087286,489.722457716514,92.1018861619062,167.145253476932,0.0593653238181847,0.158585786184448,1.05542335239863,0.916291335773999,0.968268102078706
384,0.232596715394548,0.701797971372295,0.0345239040964301,5.5297007385829,6.32044629337789,1.21934064185439,1602.5,1521.5,0.0338890780318717,0.0282678407247239,0.0011809516451682,0.0146940590105671,0.0405592257964253,0.00133332424556594,0.996040273654119,1.07716462306888,0.899408100192351,2.00093458456839,0.432832738199511,1.1716944862878,0.27588767872105,0.283771510711508,0.285334960010286,0.313699570600736,0.26858897213175,0.287353956031886,469.095264364746,100.565777489974,267.700027444292,0.0692000827963513,0.251578770775878,0.83831287705593,1.03815596867318,0.994050987552671
385,0.0072337897297581,0.0276207185397931,0.00171950552509391,7.56723598361679,6.72988055521048,0.339501765357991,1606.5,1591.5,0.00515445503092026,0.0351647680123394,0.00329589894526643,0.0134128764019539,0.0388258384217184,0.00239497026561884,4.13132751914175,0.718733781998049,0.927355483306735,1.28674282213328,0.783288982160993,3.25004007126754,0.285772591614977,0.287746148732317,0.290787790097348,0.29086116947584,0.2971230430417,0.287419373151916,63.6315746553494,39.0790813009109,36.5073986704995,0.123745175445972,0.208646025779105,1.29500221281939,0.78475717037443,0.865160044731357
386,0.00367984665124596,0.00433380135663099,0.00186180943119994,7.86723777337132,7.39341703991381,0.536310888026802,1602,1589,0.00921951950206449,0.0327244772423834,0.00427385115015064,0.0358716382485514,0.0347317303545806,0.00432457487411005,0.446616924129373,0.799810978667592,0.29544258734761,0.161542865823021,0.827174150352958,0.244603981708807,0.291881172813464,0.29932357811754,0.272389433309117,0.294755946065665,0.282856371613369,0.27975260671236,8.34275302005336,24.4093362920768,13.2606465757132,0.689620542679977,0.819855920774472,1.33262472554404,0.809422676422069,1.04197373743386
387,0.0112661154153604,0.0105354198291714,0.0149904509400465,8.56589123548027,7.72373503362326,0.996743996083659,1611,1605.5,0.0348245926264012,0.0114649654077025,0.00364691126143489,0.0382607033022007,0.01613298610514,0.00317401473884594,0.955666079488943,1.77984181714604,0.933856977469985,0.720489348440257,1.65820787651675,0.920219988580044,0.353671805883284,0.254026539950899,0.390763773339965,0.385397695193549,0.281128754189711,0.378406767603679,6.03429082830911,26.9015826463059,12.8345195766739,0.698453043249686,0.840189092303984,1.23722892061458,0.959217128910957,0.956076871029723
388,0.0167829370212483,0.0899013313355777,0.0220024727434183,7.99885922288233,7.59401460251074,1.30418356048478,1611,1610,0.0458831820956407,0.0117974087119935,0.00360489477527164,0.0518711390432076,0.0214342098658965,0.002682469304027,0.267413333333333,1.06013661554324,1.19023586991324,0.731111493407986,0.998056698673983,1.2420760577822,0.252593589215255,0.291412102007693,0.339360733307772,0.243088084289325,0.315058662478201,0.433305384672773,4.34379396999904,33.723543972979,15.9282953677814,0.717309020260679,0.807634561622039,1.36722700231019,1.08539632301047,0.878461085365831
389,0.029504272802572,0.040473680807591,0.0141154682504334,8.44013659333289,7.95956167483913,0.779186833378848,1610,1610.5,0.0413187440572283,0.0155499376288173,0.00158840748653842,0.0305573655998716,0.0204314818114072,0.00129959364820535,0.608396989525247,1.27666280850032,2.10229115739386,1.12487703898618,0.860183024818911,1.71954224432856,0.325656824121902,0.286655763945357,0.291226892670907,0.292847646116042,0.29165058888709,0.26719891455083,3.22088895171535,35.0261282288136,16.1027268009443,0.710747186856264,0.787933958726779,1.05717153588783,0.98065288019746,0.947678165248935
390,0.0201348905374888,0.00814491251409621,0.00757132006279281,8.71173515106548,8.23165873770618,0.773224021744621,1611,1610,0.0248919119791525,0.0218629824279558,0.00171097583371708,0.0280560142555324,0.0242482018492703,0.00155721202604822,1.09989445849602,1.20449969863793,1.44325857900087,1.07619212740911,1.28281027413237,1.34336494933043,0.356879050251665,0.258370923635074,0.251615948749814,0.318324469961209,0.256149005425831,0.239191809935141,3.14648463845208,34.9253217756126,18.1071791196874,0.70687721029922,0.781744087137283,1.09916477479283,0.910856358232261,1.02099977169637
391,0.0299610549940273,0.202286447478922,0.0310435379294027,8.23174700406116,7.6780373325639,0.704352794444796,1609,1609,0.0412827622900637,0.0290870036076943,0.00334802500896876,0.0455981189599018,0.0437751497636004,0.00339433364105642,0.470620957683623,1.02782045133401,1.31285032488875,0.873739816792056,0.890586354993093,1.31254401444079,0.293643907498443,0.291161712383197,0.295170047354673,0.289854332242332,0.271717353832807,0.282236761531901,1.50951103565216,35.0652390302628,14.7369892508945,0.733741655933673,0.810844486905033,1.36064345953949,1.18282077130215,0.955693756340123
392,0.0669847893798355,0.222114710783375,0.0127266808096092,8.12592284677083,7.58830128845333,1.24097283888625,1609.5,1606,0.0370155210831874,0.0210678618893609,0.00346690585077909,0.0421095011112208,0.0381317631945589,0.0033300719468066,0.543488420849766,1.0943325235036,1.19022953017661,1.59410330109426,0.874421417429521,1.22588298314711,0.277084179818971,0.286966141792636,0.28782331179305,0.281337293917102,0.295100869856974,0.286178625570551,1.22390868528876,36.4980789119232,14.6652888226282,0.715699165947249,0.815260809784991,1.17324332890166,1.10719985158163,0.95963547321276
393,0.035080458344398,0.139484279093941,0.0284351531049639,8.5014911188496,7.65850724336422,1.36619537017651,1610,1609,0.0486664107745179,0.0169305672962384,0.00300283149254389,0.0451231524771887,0.024791023964512,0.00282079274912588,0.924744162341233,1.62283705839942,1.41363966295326,1.18972390373542,1.03524295593876,1.46380674437828,0.263711359285358,0.28019652898648,0.279060860215434,0.328089033280537,0.270662091559665,0.32110525229673,1.54641682292612,28.7981719360522,13.9305186701963,0.685259970826675,0.772152795408435,1.22927518370777,1.08585400602643,0.947997669645254
394,0.0144619446104668,0.00743634464154877,0.0124590724884933,8.63193568682172,7.68243278118227,0.825931659663057,1609,1597,0.032566998101395,0.0136253144341895,0.00204455631767441,0.0258121882218448,0.0166502477319156,0.0016098374042703,1.56313364495393,1.26013851965186,1.31322433991741,1.56060467512357,1.07660686548531,1.41815368959185,0.275192788408183,0.288066407713362,0.297483523885854,0.284927309711513,0.281758886692912,0.276190801427771,3.27754571012147,31.7010672987105,14.3541944145329,0.605943374125767,0.742854981487899,1.15963272235742,0.931796584407565,0.943810448110416
395,0.0491281182904753,0.0437799952518921,0.0184059830561852,8.37518958051433,7.69965516947799,0.719697472511149,1610,1606,0.0365868280287596,0.0162170467683394,0.000952752319166334,0.0247716270892662,0.0186683120833731,0.000958236183477142,1.191687378676,1.16709103656962,1.75707007693907,1.8249572577411,1.26295133437991,1.77789054372923,0.28718315301771,0.285728969346177,0.29876282193468,0.34157291078099,0.276925579697494,0.276869502356939,1.27555711407237,26.8319221022608,12.4261260534357,0.764301766406715,0.851885882827235,0.961903319493894,0.987632944804487,0.959299669809286
396,0.0483291359066984,0.0516235941581568,0.0171016202958877,8.27064609467458,7.73056818449265,1.68715964497483,1611,1607.5,0.0531420040669482,0.0158836067130073,0.00196928285484234,0.0476400808687884,0.0247168003153804,0.00154913560613963,0.339203854852935,1.30350631519376,1.21494666711215,1.0756364216822,1.00420110493462,1.32751062500196,0.293703345694465,0.284511558100416,0.314378108670293,0.375945605763343,0.283911710457753,0.304193211060292,0.619204615353712,25.7089756654184,13.0506506391482,0.748485923287058,0.828810092550342,1.105446230054,1.10609757903838,0.909678020393972
397,0.0619932883285564,0.00802539206862848,0.019549931451731,7.95315318993954,7.273799320686,0.777076824846647,1610,1603,0.0290891680850205,0.0116973079248002,0.00135833325234935,0.0162648832744175,0.0166570285189743,0.00104873088486707,1.65932260510574,1.27507555601478,1.71307982297984,1.74666559859014,1.27829891218666,1.90638498172555,0.279195554035318,0.282659786124564,0.29040262206667,0.285403472355688,0.288738466001453,0.283415515093991,3.5074897474897,33.7796478250583,14.299630769268,0.747483829536131,0.841490443390848,0.982752822418588,0.952830202845198,0.965223884322011
398,0.0291024903326645,0.00487635726258914,0.00335804174329002,8.31793362147964,7.86064083649229,0.781701951185838,1606.5,1598,0.0195200306731997,0.0212783812559442,0.00136953900499458,0.0171007273624887,0.0118382467712717,0.000882400915247786,1.00057650719961,0.80205195009605,1.32661204969538,1.62344001634413,1.13974108354212,1.59460576917163,0.275824714788825,0.285382443296198,0.265490093088042,0.272486025642983,0.285953778926117,0.263022522535601,6.65684769346465,26.8130924254742,16.9789627620105,0.767194692989095,0.832136584159853,1.08243100245209,0.867972642401005,0.991036007084622
